s,t,interval,count,hit,support,confidence
2.192,3.9200000000000017,1.7280000000000015,145.0,50.0,0.9666666666666667,0.3448275862068966
2.192,3.9440000000000017,1.7520000000000016,145.0,50.0,0.9666666666666667,0.3448275862068966
2.192,3.9680000000000017,1.7760000000000016,145.0,50.0,0.9666666666666667,0.3448275862068966
2.192,3.9920000000000018,1.8000000000000016,145.0,50.0,0.9666666666666667,0.3448275862068966
2.192,4.016000000000002,1.8240000000000016,146.0,50.0,0.9733333333333334,0.3424657534246575
2.192,4.040000000000002,1.8480000000000016,146.0,50.0,0.9733333333333334,0.3424657534246575
2.192,4.064000000000002,1.8720000000000017,146.0,50.0,0.9733333333333334,0.3424657534246575
2.192,4.088000000000002,1.8960000000000017,146.0,50.0,0.9733333333333334,0.3424657534246575
2.192,4.112000000000002,1.9200000000000017,147.0,50.0,0.98,0.3401360544217687
2.192,4.136000000000002,1.9440000000000017,147.0,50.0,0.98,0.3401360544217687
2.192,4.160000000000002,1.9680000000000017,147.0,50.0,0.98,0.3401360544217687
2.192,4.184000000000002,1.9920000000000018,147.0,50.0,0.98,0.3401360544217687
2.192,4.208000000000002,2.016000000000002,148.0,50.0,0.9866666666666667,0.33783783783783783
2.192,4.232000000000002,2.040000000000002,148.0,50.0,0.9866666666666667,0.33783783783783783
2.192,4.256000000000002,2.064000000000002,148.0,50.0,0.9866666666666667,0.33783783783783783
2.192,4.280000000000002,2.088000000000002,148.0,50.0,0.9866666666666667,0.33783783783783783
2.192,4.304000000000002,2.112000000000002,148.0,50.0,0.9866666666666667,0.33783783783783783
2.192,4.328000000000002,2.136000000000002,148.0,50.0,0.9866666666666667,0.33783783783783783
2.192,4.352000000000002,2.160000000000002,148.0,50.0,0.9866666666666667,0.33783783783783783
2.192,4.376000000000002,2.184000000000002,148.0,50.0,0.9866666666666667,0.33783783783783783
2.216,2.8160000000000007,0.6000000000000005,43.0,18.0,0.2866666666666667,0.4186046511627907
2.216,2.8400000000000007,0.6240000000000006,43.0,18.0,0.2866666666666667,0.4186046511627907
2.216,2.8640000000000008,0.6480000000000006,43.0,18.0,0.2866666666666667,0.4186046511627907
2.216,2.888000000000001,0.6720000000000006,43.0,18.0,0.2866666666666667,0.4186046511627907
2.216,2.912000000000001,0.6960000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.216,2.936000000000001,0.7200000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.216,2.960000000000001,0.7440000000000007,53.0,20.0,0.35333333333333333,0.37735849056603776
2.216,2.984000000000001,0.7680000000000007,53.0,20.0,0.35333333333333333,0.37735849056603776
2.216,3.008000000000001,0.7920000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.216,3.032000000000001,0.8160000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.216,3.056000000000001,0.8400000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.216,3.080000000000001,0.8640000000000008,79.0,32.0,0.5266666666666666,0.4050632911392405
2.216,3.104000000000001,0.8880000000000008,90.0,36.0,0.6,0.4
2.216,3.128000000000001,0.9120000000000008,90.0,36.0,0.6,0.4
2.216,3.152000000000001,0.9360000000000008,90.0,36.0,0.6,0.4
2.216,3.176000000000001,0.9600000000000009,90.0,36.0,0.6,0.4
2.216,3.200000000000001,0.9840000000000009,103.0,41.0,0.6866666666666666,0.39805825242718446
2.216,3.224000000000001,1.008000000000001,103.0,41.0,0.6866666666666666,0.39805825242718446
2.216,3.248000000000001,1.032000000000001,103.0,41.0,0.6866666666666666,0.39805825242718446
2.216,3.272000000000001,1.056000000000001,103.0,41.0,0.6866666666666666,0.39805825242718446
2.216,3.296000000000001,1.080000000000001,103.0,41.0,0.6866666666666666,0.39805825242718446
2.216,3.320000000000001,1.104000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.216,3.344000000000001,1.128000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.216,3.368000000000001,1.152000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.216,3.3920000000000012,1.176000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.216,3.4160000000000013,1.200000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.216,3.4400000000000013,1.224000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.216,3.4640000000000013,1.248000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.216,3.4880000000000013,1.2720000000000011,121.0,46.0,0.8066666666666666,0.38016528925619836
2.216,3.5120000000000013,1.2960000000000012,127.0,46.0,0.8466666666666667,0.36220472440944884
2.216,3.5360000000000014,1.3200000000000012,127.0,46.0,0.8466666666666667,0.36220472440944884
2.216,3.5600000000000014,1.3440000000000012,127.0,46.0,0.8466666666666667,0.36220472440944884
2.216,3.5840000000000014,1.3680000000000012,127.0,46.0,0.8466666666666667,0.36220472440944884
2.216,3.6080000000000014,1.3920000000000012,131.0,47.0,0.8733333333333333,0.35877862595419846
2.216,3.6320000000000014,1.4160000000000013,131.0,47.0,0.8733333333333333,0.35877862595419846
2.216,3.6560000000000015,1.4400000000000013,131.0,47.0,0.8733333333333333,0.35877862595419846
2.216,3.6800000000000015,1.4640000000000013,131.0,47.0,0.8733333333333333,0.35877862595419846
2.216,3.7040000000000015,1.4880000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.216,3.7280000000000015,1.5120000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.216,3.7520000000000016,1.5360000000000014,134.0,47.0,0.8933333333333333,0.35074626865671643
2.216,3.7760000000000016,1.5600000000000014,134.0,47.0,0.8933333333333333,0.35074626865671643
2.216,3.8000000000000016,1.5840000000000014,140.0,49.0,0.9333333333333333,0.35
2.216,3.8240000000000016,1.6080000000000014,140.0,49.0,0.9333333333333333,0.35
2.216,3.8480000000000016,1.6320000000000014,140.0,49.0,0.9333333333333333,0.35
2.216,3.8720000000000017,1.6560000000000015,140.0,49.0,0.9333333333333333,0.35
2.216,3.8960000000000017,1.6800000000000015,140.0,49.0,0.9333333333333333,0.35
2.216,3.9200000000000017,1.7040000000000015,142.0,49.0,0.9466666666666667,0.34507042253521125
2.216,3.9440000000000017,1.7280000000000015,142.0,49.0,0.9466666666666667,0.34507042253521125
2.216,3.9680000000000017,1.7520000000000016,142.0,49.0,0.9466666666666667,0.34507042253521125
2.216,3.9920000000000018,1.7760000000000016,142.0,49.0,0.9466666666666667,0.34507042253521125
2.216,4.016000000000002,1.8000000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.216,4.040000000000002,1.8240000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.216,4.064000000000002,1.8480000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.216,4.088000000000002,1.8720000000000017,143.0,49.0,0.9533333333333334,0.34265734265734266
2.216,4.112000000000002,1.8960000000000017,144.0,49.0,0.96,0.3402777777777778
2.216,4.136000000000002,1.9200000000000017,144.0,49.0,0.96,0.3402777777777778
2.216,4.160000000000002,1.9440000000000017,144.0,49.0,0.96,0.3402777777777778
2.216,4.184000000000002,1.9680000000000017,144.0,49.0,0.96,0.3402777777777778
2.216,4.208000000000002,1.9920000000000018,145.0,49.0,0.9666666666666667,0.33793103448275863
2.216,4.232000000000002,2.016000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.216,4.256000000000002,2.040000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.216,4.280000000000002,2.064000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.216,4.304000000000002,2.088000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.216,4.328000000000002,2.112000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.216,4.352000000000002,2.136000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.216,4.376000000000002,2.160000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.24,2.8160000000000007,0.5760000000000005,43.0,18.0,0.2866666666666667,0.4186046511627907
2.24,2.8400000000000007,0.6000000000000005,43.0,18.0,0.2866666666666667,0.4186046511627907
2.24,2.8640000000000008,0.6240000000000006,43.0,18.0,0.2866666666666667,0.4186046511627907
2.24,2.888000000000001,0.6480000000000006,43.0,18.0,0.2866666666666667,0.4186046511627907
2.24,2.912000000000001,0.6720000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.24,2.936000000000001,0.6960000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.24,2.960000000000001,0.7200000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.24,2.984000000000001,0.7440000000000007,53.0,20.0,0.35333333333333333,0.37735849056603776
2.24,3.008000000000001,0.7680000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.24,3.032000000000001,0.7920000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.24,3.056000000000001,0.8160000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.24,3.080000000000001,0.8400000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.24,3.104000000000001,0.8640000000000008,90.0,36.0,0.6,0.4
2.24,3.128000000000001,0.8880000000000008,90.0,36.0,0.6,0.4
2.24,3.152000000000001,0.9120000000000008,90.0,36.0,0.6,0.4
2.24,3.176000000000001,0.9360000000000008,90.0,36.0,0.6,0.4
2.24,3.200000000000001,0.9600000000000009,103.0,41.0,0.6866666666666666,0.39805825242718446
2.24,3.224000000000001,0.9840000000000009,103.0,41.0,0.6866666666666666,0.39805825242718446
2.24,3.248000000000001,1.008000000000001,103.0,41.0,0.6866666666666666,0.39805825242718446
2.24,3.272000000000001,1.032000000000001,103.0,41.0,0.6866666666666666,0.39805825242718446
2.24,3.296000000000001,1.056000000000001,103.0,41.0,0.6866666666666666,0.39805825242718446
2.24,3.320000000000001,1.080000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.24,3.344000000000001,1.104000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.24,3.368000000000001,1.128000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.24,3.3920000000000012,1.152000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.24,3.4160000000000013,1.176000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.24,3.4400000000000013,1.200000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.24,3.4640000000000013,1.224000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.24,3.4880000000000013,1.248000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.24,3.5120000000000013,1.2720000000000011,127.0,46.0,0.8466666666666667,0.36220472440944884
2.24,3.5360000000000014,1.2960000000000012,127.0,46.0,0.8466666666666667,0.36220472440944884
2.24,3.5600000000000014,1.3200000000000012,127.0,46.0,0.8466666666666667,0.36220472440944884
2.24,3.5840000000000014,1.3440000000000012,127.0,46.0,0.8466666666666667,0.36220472440944884
2.24,3.6080000000000014,1.3680000000000012,131.0,47.0,0.8733333333333333,0.35877862595419846
2.24,3.6320000000000014,1.3920000000000012,131.0,47.0,0.8733333333333333,0.35877862595419846
2.24,3.6560000000000015,1.4160000000000013,131.0,47.0,0.8733333333333333,0.35877862595419846
2.24,3.6800000000000015,1.4400000000000013,131.0,47.0,0.8733333333333333,0.35877862595419846
2.24,3.7040000000000015,1.4640000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.24,3.7280000000000015,1.4880000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.24,3.7520000000000016,1.5120000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.24,3.7760000000000016,1.5360000000000014,134.0,47.0,0.8933333333333333,0.35074626865671643
2.24,3.8000000000000016,1.5600000000000014,140.0,49.0,0.9333333333333333,0.35
2.24,3.8240000000000016,1.5840000000000014,140.0,49.0,0.9333333333333333,0.35
2.24,3.8480000000000016,1.6080000000000014,140.0,49.0,0.9333333333333333,0.35
2.24,3.8720000000000017,1.6320000000000014,140.0,49.0,0.9333333333333333,0.35
2.24,3.8960000000000017,1.6560000000000015,140.0,49.0,0.9333333333333333,0.35
2.24,3.9200000000000017,1.6800000000000015,142.0,49.0,0.9466666666666667,0.34507042253521125
2.24,3.9440000000000017,1.7040000000000015,142.0,49.0,0.9466666666666667,0.34507042253521125
2.24,3.9680000000000017,1.7280000000000015,142.0,49.0,0.9466666666666667,0.34507042253521125
2.24,3.9920000000000018,1.7520000000000016,142.0,49.0,0.9466666666666667,0.34507042253521125
2.24,4.016000000000002,1.7760000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.24,4.040000000000002,1.8000000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.24,4.064000000000002,1.8240000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.24,4.088000000000002,1.8480000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.24,4.112000000000002,1.8720000000000017,144.0,49.0,0.96,0.3402777777777778
2.24,4.136000000000002,1.8960000000000017,144.0,49.0,0.96,0.3402777777777778
2.24,4.160000000000002,1.9200000000000017,144.0,49.0,0.96,0.3402777777777778
2.24,4.184000000000002,1.9440000000000017,144.0,49.0,0.96,0.3402777777777778
2.24,4.208000000000002,1.9680000000000017,145.0,49.0,0.9666666666666667,0.33793103448275863
2.24,4.232000000000002,1.9920000000000018,145.0,49.0,0.9666666666666667,0.33793103448275863
2.24,4.256000000000002,2.016000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.24,4.280000000000002,2.040000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.24,4.304000000000002,2.064000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.24,4.328000000000002,2.088000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.24,4.352000000000002,2.112000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.24,4.376000000000002,2.136000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2640000000000002,2.8160000000000007,0.5520000000000005,43.0,18.0,0.2866666666666667,0.4186046511627907
2.2640000000000002,2.8400000000000007,0.5760000000000005,43.0,18.0,0.2866666666666667,0.4186046511627907
2.2640000000000002,2.8640000000000008,0.6000000000000005,43.0,18.0,0.2866666666666667,0.4186046511627907
2.2640000000000002,2.888000000000001,0.6240000000000006,43.0,18.0,0.2866666666666667,0.4186046511627907
2.2640000000000002,2.912000000000001,0.6480000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.2640000000000002,2.936000000000001,0.6720000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.2640000000000002,2.960000000000001,0.6960000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.2640000000000002,2.984000000000001,0.7200000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.2640000000000002,3.008000000000001,0.7440000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.2640000000000002,3.032000000000001,0.7680000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.2640000000000002,3.056000000000001,0.7920000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.2640000000000002,3.080000000000001,0.8160000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.2640000000000002,3.104000000000001,0.8400000000000007,90.0,36.0,0.6,0.4
2.2640000000000002,3.128000000000001,0.8640000000000008,90.0,36.0,0.6,0.4
2.2640000000000002,3.152000000000001,0.8880000000000008,90.0,36.0,0.6,0.4
2.2640000000000002,3.176000000000001,0.9120000000000008,90.0,36.0,0.6,0.4
2.2640000000000002,3.200000000000001,0.9360000000000008,103.0,41.0,0.6866666666666666,0.39805825242718446
2.2640000000000002,3.224000000000001,0.9600000000000009,103.0,41.0,0.6866666666666666,0.39805825242718446
2.2640000000000002,3.248000000000001,0.9840000000000009,103.0,41.0,0.6866666666666666,0.39805825242718446
2.2640000000000002,3.272000000000001,1.008000000000001,103.0,41.0,0.6866666666666666,0.39805825242718446
2.2640000000000002,3.296000000000001,1.032000000000001,103.0,41.0,0.6866666666666666,0.39805825242718446
2.2640000000000002,3.320000000000001,1.056000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.2640000000000002,3.344000000000001,1.080000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.2640000000000002,3.368000000000001,1.104000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.2640000000000002,3.3920000000000012,1.128000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.2640000000000002,3.4160000000000013,1.152000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.2640000000000002,3.4400000000000013,1.176000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.2640000000000002,3.4640000000000013,1.200000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.2640000000000002,3.4880000000000013,1.224000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.2640000000000002,3.5120000000000013,1.248000000000001,127.0,46.0,0.8466666666666667,0.36220472440944884
2.2640000000000002,3.5360000000000014,1.2720000000000011,127.0,46.0,0.8466666666666667,0.36220472440944884
2.2640000000000002,3.5600000000000014,1.2960000000000012,127.0,46.0,0.8466666666666667,0.36220472440944884
2.2640000000000002,3.5840000000000014,1.3200000000000012,127.0,46.0,0.8466666666666667,0.36220472440944884
2.2640000000000002,3.6080000000000014,1.3440000000000012,131.0,47.0,0.8733333333333333,0.35877862595419846
2.2640000000000002,3.6320000000000014,1.3680000000000012,131.0,47.0,0.8733333333333333,0.35877862595419846
2.2640000000000002,3.6560000000000015,1.3920000000000012,131.0,47.0,0.8733333333333333,0.35877862595419846
2.2640000000000002,3.6800000000000015,1.4160000000000013,131.0,47.0,0.8733333333333333,0.35877862595419846
2.2640000000000002,3.7040000000000015,1.4400000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.2640000000000002,3.7280000000000015,1.4640000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.2640000000000002,3.7520000000000016,1.4880000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.2640000000000002,3.7760000000000016,1.5120000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.2640000000000002,3.8000000000000016,1.5360000000000014,140.0,49.0,0.9333333333333333,0.35
2.2640000000000002,3.8240000000000016,1.5600000000000014,140.0,49.0,0.9333333333333333,0.35
2.2640000000000002,3.8480000000000016,1.5840000000000014,140.0,49.0,0.9333333333333333,0.35
2.2640000000000002,3.8720000000000017,1.6080000000000014,140.0,49.0,0.9333333333333333,0.35
2.2640000000000002,3.8960000000000017,1.6320000000000014,140.0,49.0,0.9333333333333333,0.35
2.2640000000000002,3.9200000000000017,1.6560000000000015,142.0,49.0,0.9466666666666667,0.34507042253521125
2.2640000000000002,3.9440000000000017,1.6800000000000015,142.0,49.0,0.9466666666666667,0.34507042253521125
2.2640000000000002,3.9680000000000017,1.7040000000000015,142.0,49.0,0.9466666666666667,0.34507042253521125
2.2640000000000002,3.9920000000000018,1.7280000000000015,142.0,49.0,0.9466666666666667,0.34507042253521125
2.2640000000000002,4.016000000000002,1.7520000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.2640000000000002,4.040000000000002,1.7760000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.2640000000000002,4.064000000000002,1.8000000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.2640000000000002,4.088000000000002,1.8240000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.2640000000000002,4.112000000000002,1.8480000000000016,144.0,49.0,0.96,0.3402777777777778
2.2640000000000002,4.136000000000002,1.8720000000000017,144.0,49.0,0.96,0.3402777777777778
2.2640000000000002,4.160000000000002,1.8960000000000017,144.0,49.0,0.96,0.3402777777777778
2.2640000000000002,4.184000000000002,1.9200000000000017,144.0,49.0,0.96,0.3402777777777778
2.2640000000000002,4.208000000000002,1.9440000000000017,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2640000000000002,4.232000000000002,1.9680000000000017,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2640000000000002,4.256000000000002,1.9920000000000018,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2640000000000002,4.280000000000002,2.016000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2640000000000002,4.304000000000002,2.040000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2640000000000002,4.328000000000002,2.064000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2640000000000002,4.352000000000002,2.088000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2640000000000002,4.376000000000002,2.112000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2880000000000003,2.8160000000000007,0.5280000000000005,43.0,18.0,0.2866666666666667,0.4186046511627907
2.2880000000000003,2.8400000000000007,0.5520000000000005,43.0,18.0,0.2866666666666667,0.4186046511627907
2.2880000000000003,2.8640000000000008,0.5760000000000005,43.0,18.0,0.2866666666666667,0.4186046511627907
2.2880000000000003,2.888000000000001,0.6000000000000005,43.0,18.0,0.2866666666666667,0.4186046511627907
2.2880000000000003,2.912000000000001,0.6240000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.2880000000000003,2.936000000000001,0.6480000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.2880000000000003,2.960000000000001,0.6720000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.2880000000000003,2.984000000000001,0.6960000000000006,53.0,20.0,0.35333333333333333,0.37735849056603776
2.2880000000000003,3.008000000000001,0.7200000000000006,79.0,32.0,0.5266666666666666,0.4050632911392405
2.2880000000000003,3.032000000000001,0.7440000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.2880000000000003,3.056000000000001,0.7680000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.2880000000000003,3.080000000000001,0.7920000000000007,79.0,32.0,0.5266666666666666,0.4050632911392405
2.2880000000000003,3.104000000000001,0.8160000000000007,90.0,36.0,0.6,0.4
2.2880000000000003,3.128000000000001,0.8400000000000007,90.0,36.0,0.6,0.4
2.2880000000000003,3.152000000000001,0.8640000000000008,90.0,36.0,0.6,0.4
2.2880000000000003,3.176000000000001,0.8880000000000008,90.0,36.0,0.6,0.4
2.2880000000000003,3.200000000000001,0.9120000000000008,103.0,41.0,0.6866666666666666,0.39805825242718446
2.2880000000000003,3.224000000000001,0.9360000000000008,103.0,41.0,0.6866666666666666,0.39805825242718446
2.2880000000000003,3.248000000000001,0.9600000000000009,103.0,41.0,0.6866666666666666,0.39805825242718446
2.2880000000000003,3.272000000000001,0.9840000000000009,103.0,41.0,0.6866666666666666,0.39805825242718446
2.2880000000000003,3.296000000000001,1.008000000000001,103.0,41.0,0.6866666666666666,0.39805825242718446
2.2880000000000003,3.320000000000001,1.032000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.2880000000000003,3.344000000000001,1.056000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.2880000000000003,3.368000000000001,1.080000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.2880000000000003,3.3920000000000012,1.104000000000001,109.0,44.0,0.7266666666666667,0.4036697247706422
2.2880000000000003,3.4160000000000013,1.128000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.2880000000000003,3.4400000000000013,1.152000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.2880000000000003,3.4640000000000013,1.176000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.2880000000000003,3.4880000000000013,1.200000000000001,121.0,46.0,0.8066666666666666,0.38016528925619836
2.2880000000000003,3.5120000000000013,1.224000000000001,127.0,46.0,0.8466666666666667,0.36220472440944884
2.2880000000000003,3.5360000000000014,1.248000000000001,127.0,46.0,0.8466666666666667,0.36220472440944884
2.2880000000000003,3.5600000000000014,1.2720000000000011,127.0,46.0,0.8466666666666667,0.36220472440944884
2.2880000000000003,3.5840000000000014,1.2960000000000012,127.0,46.0,0.8466666666666667,0.36220472440944884
2.2880000000000003,3.6080000000000014,1.3200000000000012,131.0,47.0,0.8733333333333333,0.35877862595419846
2.2880000000000003,3.6320000000000014,1.3440000000000012,131.0,47.0,0.8733333333333333,0.35877862595419846
2.2880000000000003,3.6560000000000015,1.3680000000000012,131.0,47.0,0.8733333333333333,0.35877862595419846
2.2880000000000003,3.6800000000000015,1.3920000000000012,131.0,47.0,0.8733333333333333,0.35877862595419846
2.2880000000000003,3.7040000000000015,1.4160000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.2880000000000003,3.7280000000000015,1.4400000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.2880000000000003,3.7520000000000016,1.4640000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.2880000000000003,3.7760000000000016,1.4880000000000013,134.0,47.0,0.8933333333333333,0.35074626865671643
2.2880000000000003,3.8000000000000016,1.5120000000000013,140.0,49.0,0.9333333333333333,0.35
2.2880000000000003,3.8240000000000016,1.5360000000000014,140.0,49.0,0.9333333333333333,0.35
2.2880000000000003,3.8480000000000016,1.5600000000000014,140.0,49.0,0.9333333333333333,0.35
2.2880000000000003,3.8720000000000017,1.5840000000000014,140.0,49.0,0.9333333333333333,0.35
2.2880000000000003,3.8960000000000017,1.6080000000000014,140.0,49.0,0.9333333333333333,0.35
2.2880000000000003,3.9200000000000017,1.6320000000000014,142.0,49.0,0.9466666666666667,0.34507042253521125
2.2880000000000003,3.9440000000000017,1.6560000000000015,142.0,49.0,0.9466666666666667,0.34507042253521125
2.2880000000000003,3.9680000000000017,1.6800000000000015,142.0,49.0,0.9466666666666667,0.34507042253521125
2.2880000000000003,3.9920000000000018,1.7040000000000015,142.0,49.0,0.9466666666666667,0.34507042253521125
2.2880000000000003,4.016000000000002,1.7280000000000015,143.0,49.0,0.9533333333333334,0.34265734265734266
2.2880000000000003,4.040000000000002,1.7520000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.2880000000000003,4.064000000000002,1.7760000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.2880000000000003,4.088000000000002,1.8000000000000016,143.0,49.0,0.9533333333333334,0.34265734265734266
2.2880000000000003,4.112000000000002,1.8240000000000016,144.0,49.0,0.96,0.3402777777777778
2.2880000000000003,4.136000000000002,1.8480000000000016,144.0,49.0,0.96,0.3402777777777778
2.2880000000000003,4.160000000000002,1.8720000000000017,144.0,49.0,0.96,0.3402777777777778
2.2880000000000003,4.184000000000002,1.8960000000000017,144.0,49.0,0.96,0.3402777777777778
2.2880000000000003,4.208000000000002,1.9200000000000017,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2880000000000003,4.232000000000002,1.9440000000000017,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2880000000000003,4.256000000000002,1.9680000000000017,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2880000000000003,4.280000000000002,1.9920000000000018,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2880000000000003,4.304000000000002,2.016000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2880000000000003,4.328000000000002,2.040000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2880000000000003,4.352000000000002,2.064000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.2880000000000003,4.376000000000002,2.088000000000002,145.0,49.0,0.9666666666666667,0.33793103448275863
2.3120000000000003,2.8160000000000007,0.5040000000000004,39.0,18.0,0.26,0.46153846153846156
2.3120000000000003,2.8400000000000007,0.5280000000000005,39.0,18.0,0.26,0.46153846153846156
2.3120000000000003,2.8640000000000008,0.5520000000000005,39.0,18.0,0.26,0.46153846153846156
2.3120000000000003,2.888000000000001,0.5760000000000005,39.0,18.0,0.26,0.46153846153846156
2.3120000000000003,2.912000000000001,0.6000000000000005,49.0,20.0,0.32666666666666666,0.40816326530612246
