fetch_datetime,todofuken,shikuchoson,bld_name,room_name,room_madori,bld_address,access,num_rooms,chinryo,kanrihi,sikikin,reikin,kibo_kozo,menseki_tsubo,syunko_nengappi,keiyaku_kikan,kousinryo,torihiki_taiyo,parking,hoken,kanri_gaisya,kagi_koukan,kouza_furikae,hosyo_gaisya,setsubi,bikou
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,コートリヴィエール東六郷,３０６,1LDK,東京都大田区東六郷二丁目１４番５号,"京浜急行電鉄京浜急行本線雑色 徒歩2分
     
     
     
     ",－,"124,000円／月","10,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上6階 ,40.69m2／12.30坪,2012年05月31日,24ヶ月,新賃料の1ヶ月分,貸主,有,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社エム・エル・ビー　新百合ヶ丘店,"20,000円",100円／月,"40,690円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,パークアクシス蒲田ステーションゲート,１２０１,Studio,東京都大田区西蒲田８丁目２３番１,"ＪＲ京浜東北線蒲田 徒歩2分
京浜急行電鉄京浜急行本線京急蒲田 徒歩15分
東京急行電鉄池上線蒲田 徒歩2分
東京急行電鉄多摩川線蒲田 徒歩2分
     ",－,"124,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上14階 ,27.61m2／8.35坪,2012年09月18日,24ヶ月,新賃料の1ヶ月分,貸主,有,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社 ファシリティーマネジメン ,"15,000円",100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,コートリヴィエール東六郷,５０４,1LDK,東京都大田区東六郷二丁目１４番５号,"京浜急行電鉄京浜急行本線雑色 徒歩2分
     
     
     
     ",－,"127,000円／月","10,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上6階 ,40.69m2／12.30坪,2012年05月31日,24ヶ月,新賃料の1ヶ月分,貸主,有,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社エム・エル・ビー　新百合ヶ丘店,"20,000円",100円／月,"40,690円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,パークティアラ北馬込,２０１,1LD･K+WIC,東京都大田区北馬込一丁目１７番６号,"東京都交通局都営浅草線馬込 徒歩10分
     
     
     
     ",－,"127,000円／月","8,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上6階地下1階,40.19m2／12.15坪,1967年03月22日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"20,000円",100円／月,"40,190円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,デュオレ　セスト,２０５,1LDK,東京都大田区南雪谷三丁目１２番２２号,"東京急行電鉄池上線雪が谷大塚 徒歩6分
     
     
     
     ",12戸,"128,000円／月","10,000円／月",1ヶ月,2ヶ月,鉄筋コンクリート造地上3階地下1階,39.78m2／12.03坪,2020年01月24日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　横浜支店,,100円／月,"40,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／キッチン／ オートロック／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,パークアクシス蒲田ステーションゲート,１２０１,Studio,東京都大田区西蒲田８丁目２３番１,"ＪＲ京浜東北線蒲田 徒歩2分
京浜急行電鉄京浜急行本線京急蒲田 徒歩15分
東京急行電鉄池上線蒲田 徒歩2分
東京急行電鉄多摩川線蒲田 徒歩2分
     ",－,"124,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上14階 ,27.61m2／8.35坪,2012年09月18日,24ヶ月,新賃料の1ヶ月分,貸主,有,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社 ファシリティーマネジメン ,"15,000円",100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,パークアクシス蒲田ステーションゲート,１２０１,Studio,東京都大田区西蒲田８丁目２３番１,"ＪＲ京浜東北線蒲田 徒歩2分
京浜急行電鉄京浜急行本線京急蒲田 徒歩15分
東京急行電鉄池上線蒲田 徒歩2分
東京急行電鉄多摩川線蒲田 徒歩2分
     ",－,"124,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上14階 ,27.61m2／8.35坪,2012年09月18日,24ヶ月,新賃料の1ヶ月分,貸主,有,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社 ファシリティーマネジメン ,"15,000円",100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｍｉａ　Ｃａｓａ　Ⅱ,１０１,1LDK+WIC,東京都大田区西蒲田五丁目２番１４号,"ＪＲ京浜東北線蒲田 徒歩5分
     
     
     
     ",－,"138,000円／月","12,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上8階 ,35.00m2／10.58坪,2016年12月09日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社ネクサス　蒲田,"20,000円",100円／月,"40,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ 床暖房／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／キッチン／ 専用庭／オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｍｉａ　Ｃａｓａ　Ⅱ,２０２,1LDK+WIC,東京都大田区西蒲田五丁目２番１４号,"ＪＲ京浜東北線蒲田 徒歩5分
     
     
     
     ",－,"140,000円／月","12,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上8階 ,39.06m2／11.81坪,2016年12月09日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社ネクサス　蒲田,"20,000円",100円／月,"40,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ 床暖房／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｍｉａ　Ｃａｓａ　Ⅱ,５０５,1LDK+WIC,東京都大田区西蒲田五丁目２番１４号,"ＪＲ京浜東北線蒲田 徒歩5分
     
     
     
     ",－,"146,000円／月","12,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上8階 ,35.00m2／10.58坪,2016年12月09日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社ネクサス　蒲田,"20,000円",100円／月,"40,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ 床暖房／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,ＬＵＸＥＮＡ大鳥居,１０１,1LDK+WIC,東京都大田区萩中三丁目１６番１号,"京浜急行電鉄京浜急行空港線大鳥居 徒歩6分
     
     
     
     ",48戸,"147,000円／月","12,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上5階 ,40.21m2／12.16坪,2020年03月01日,24ヶ月,新賃料の1ヶ月分,貸主代理,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社レーベンコミュニティ,,100円／月,"40,210円","区分：必須
保証会社：(株)Casa 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：10,000円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｍｉａ　Ｃａｓａ　Ⅱ,６０３,1LDK+WIC,東京都大田区西蒲田五丁目２番１４号,"ＪＲ京浜東北線蒲田 徒歩5分
     
     
     
     ",－,"148,000円／月","12,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上8階 ,35.00m2／10.58坪,2016年12月09日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社ネクサス　蒲田,"20,000円",100円／月,"40,000円","区分：任意
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ 床暖房／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,ＬＵＸＥＮＡ大鳥居,２０１,1LDK+WIC,東京都大田区萩中三丁目１６番１号,"京浜急行電鉄京浜急行空港線大鳥居 徒歩6分
     
     
     
     ",48戸,"149,000円／月","12,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上5階 ,40.21m2／12.16坪,2020年03月01日,24ヶ月,新賃料の1ヶ月分,貸主代理,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社レーベンコミュニティ,,100円／月,"40,210円","区分：必須
保証会社：(株)Casa 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：10,000円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｍｉａ　Ｃａｓａ　Ⅱ,６０３,1LDK+WIC,東京都大田区西蒲田五丁目２番１４号,"ＪＲ京浜東北線蒲田 徒歩5分
     
     
     
     ",－,"148,000円／月","12,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上8階 ,35.00m2／10.58坪,2016年12月09日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社ネクサス　蒲田,"20,000円",100円／月,"40,000円","区分：任意
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ 床暖房／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｍｉａ　Ｃａｓａ　Ⅱ,３０１,1LDK+WIC,東京都大田区西蒲田五丁目２番１４号,"ＪＲ京浜東北線蒲田 徒歩5分
     
     
     
     ",－,"151,000円／月","12,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上8階 ,41.66m2／12.60坪,2016年12月09日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社ネクサス　蒲田,"20,000円",100円／月,"41,660円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ 床暖房／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,ＬＵＸＥＮＡ大鳥居,４０１,1LDK+WIC,東京都大田区萩中三丁目１６番１号,"京浜急行電鉄京浜急行空港線大鳥居 徒歩6分
     
     
     
     ",48戸,"151,000円／月","12,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上5階 ,40.21m2／12.16坪,2020年03月01日,24ヶ月,新賃料の1ヶ月分,貸主代理,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社レーベンコミュニティ,,100円／月,"40,210円","区分：必須
保証会社：(株)Casa 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：10,000円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｍｉａ　Ｃａｓａ　Ⅱ,６０３,1LDK+WIC,東京都大田区西蒲田五丁目２番１４号,"ＪＲ京浜東北線蒲田 徒歩5分
     
     
     
     ",－,"148,000円／月","12,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上8階 ,35.00m2／10.58坪,2016年12月09日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社ネクサス　蒲田,"20,000円",100円／月,"40,000円","区分：任意
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ 床暖房／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,洗足第２マンション,２０６,1LDK,東京都大田区北千束２－３２－１８,"東京急行電鉄目黒線大岡山 徒歩10分
東京急行電鉄大井町線北千束 徒歩2分
東京急行電鉄目黒線洗足 徒歩4分
     
     ",－,"155,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上4階 ,47.25m2／14.29坪,2006年09月10日,24ヶ月,新賃料の1ヶ月分,貸主代理,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,大成有楽不動産株式会社,"20,000円",100円／月,"47,250円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,Ｍｉａ　Ｃａｓａ　Ⅱ,６０３,1LDK+WIC,東京都大田区西蒲田五丁目２番１４号,"ＪＲ京浜東北線蒲田 徒歩5分
     
     
     
     ",－,"148,000円／月","12,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上8階 ,35.00m2／10.58坪,2016年12月09日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社ネクサス　蒲田,"20,000円",100円／月,"40,000円","区分：任意
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ 床暖房／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,ラ・ヴィータ３５,６０１,1LD･K,東京都大田区萩中二丁目１番１０号,"京浜急行電鉄京浜急行空港線糀谷 徒歩3分
     
     
     
     ",－,"156,000円／月","8,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上6階 ,42.77m2／12.93坪,2013年02月15日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"20,000円",100円／月,"42,770円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,大森パーク・ホームズ　ベイサイドコート,３１７,2LDK,東京都大田区大森本町一丁目６番２号,"京浜急行電鉄京浜急行本線大森海岸 徒歩4分
ＪＲ京浜東北線大森 徒歩12分
     
     
     ",－,"160,000円／月","10,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造（一部鉄骨造）地上15階地下1階,57.88m2／17.50坪,1996年11月01日,24ヶ月,新賃料の1ヶ月分,貸主,有,借家人賠償責任保険を付帯した火災保険にご加入いただきます。,三井不動産レジデンシャルサービス株式会社　東京南支店,"20,000円",100円／月,"57,880円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 有線放送／ 浴室乾燥機／給湯追い焚き／ＢＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,メルヴェーユ馬込,５０８,2DK,東京都大田区東馬込１丁目３３番４号,"東京都交通局都営浅草線馬込 徒歩4分
     
     
     
     ",－,"164,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上6階 ,56.85m2／17.19坪,2008年11月28日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社エム・エル・ビー　新百合ヶ丘店,"20,000円",100円／月,"56,850円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,ＬＵＸＥＮＡ大鳥居,２１０,1LDK+WIC,東京都大田区萩中三丁目１６番１号,"京浜急行電鉄京浜急行空港線大鳥居 徒歩6分
     
     
     
     ",48戸,"164,000円／月","12,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上5階 ,45.04m2／13.62坪,2020年03月01日,24ヶ月,新賃料の1ヶ月分,貸主代理,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社レーベンコミュニティ,,100円／月,"45,040円","区分：必須
保証会社：(株)Casa 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：10,000円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,グリーンテラス久が原,２０６,2LDK+TR,東京都大田区久が原三丁目２３番９号,"東京急行電鉄池上線久が原 徒歩6分
     
     
     
     ",－,"165,000円／月","10,000円／月",1ヶ月,1.2ヶ月,鉄筋コンクリート造地上3階 ,57.50m2／17.39坪,1995年03月31日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"20,000円",100円／月,"57,500円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 給湯追い焚き／ＢＳ／ＣＳ／ コンロ／キッチン／グリル／ オートロック／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,ＬＵＸＥＮＡ大鳥居,３１０,1LDK+WIC,東京都大田区萩中三丁目１６番１号,"京浜急行電鉄京浜急行空港線大鳥居 徒歩6分
     
     
     
     ",48戸,"165,000円／月","12,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上5階 ,45.04m2／13.62坪,2020年03月01日,24ヶ月,新賃料の1ヶ月分,貸主代理,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,株式会社レーベンコミュニティ,,100円／月,"45,040円","区分：必須
保証会社：(株)Casa 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：10,000円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,パークアクシス蒲田ステーションゲート,１４０４,1LDK+WIC,東京都大田区西蒲田８丁目２３番１,"ＪＲ京浜東北線蒲田 徒歩2分
京浜急行電鉄京浜急行本線京急蒲田 徒歩15分
東京急行電鉄池上線蒲田 徒歩2分
東京急行電鉄多摩川線蒲田 徒歩2分
     ",－,"168,000円／月","15,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上14階 ,38.17m2／11.54坪,2012年09月18日,24ヶ月,新賃料の1ヶ月分,貸主,有,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社 ファシリティーマネジメン ,"15,000円",100円／月,"40,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,パークアクシス池上,５０３,2DK,東京都大田区池上７－１７－８,"東京急行電鉄池上線池上 徒歩7分
東京急行電鉄多摩川線武蔵新田 徒歩11分
     
     
     ",－,"169,000円／月","15,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上5階 ,41.12m2／12.43坪,2015年03月06日,24ヶ月,新賃料の1ヶ月分,貸主,有,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産レジデンシャルサービス株式会社　資産マネジメント事,"15,000円",100円／月,"41,120円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,パークアクシス大森,１１０４,1LDK,東京都大田区大森北２－４－１４,"ＪＲ京浜東北線大森 徒歩7分
京浜急行電鉄京浜急行本線大森海岸 徒歩7分
     
     
     ",－,"171,000円／月","12,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上13階 ,40.67m2／12.30坪,2014年06月30日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"15,000円",100円／月,"40,670円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,大田区,ＫＤＸレジデンス西馬込,５０３,1LDK+RB,東京都大田区南馬込６丁目４番４号,"東京都交通局都営浅草線西馬込 徒歩4分
     
     
     
     ",－,"174,000円／月","15,000円／月",2ヶ月,1ヶ月,鉄筋コンクリート造地上5階 ,40.45m2／12.23坪,2016年07月15日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,日本ハウズイング株式会社,"20,000円",,"40,450円","区分：必須
保証会社：(株)ｵﾘｺﾌｫﾚﾝﾄｲﾝｼｭｱ
条件：初回保証委託料(最低20,000円)：月額賃料等の50％(法人・個人)、２年目以降：10,000円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ コンロ／ グリル／ オートロック／エレベーター／
