fetch_datetime,todofuken,shikuchoson,bld_name,room_name,room_madori,bld_address,access,num_rooms,chinryo,kanrihi,sikikin,reikin,kibo_kozo,menseki_tsubo,syunko_nengappi,keiyaku_kikan,kousinryo,torihiki_taiyo,parking,hoken,kanri_gaisya,kagi_koukan,kouza_furikae,hosyo_gaisya,setsubi,bikou
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,パークアクシス駒込ＨＩＬＬＴＯＰ,２０８,1LDK＋SIC＋WIC,東京都北区中里３－１８－４,"ＪＲ山手線駒込 徒歩8分
ＪＲ京浜東北線田端 徒歩11分
     
     
     ",－,"162,000円／月","12,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上6階 ,43.60m2／13.18坪,2014年12月26日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,毎日興業株式会社　東京オフィス,"15,000円",100円／月,"43,600円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,パークアクシス滝野川,３０５,2LDK,東京都北区滝野川３－４８－１１,"東京都交通局都営三田線西巣鴨 徒歩9分
ＪＲ埼京線板橋 徒歩12分
東京都交通局都営三田線新板橋 徒歩9分
東京都交通局都電荒川線西ヶ原四丁目 徒歩12分
     ",－,"169,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上7階 ,50.29m2／15.21坪,2007年04月17日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,東葉ビル管理株式会社　東京営業所,"15,000円",100円／月,"50,290円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,パークアクシス滝野川,３０５,2LDK,東京都北区滝野川３－４８－１１,"東京都交通局都営三田線西巣鴨 徒歩9分
ＪＲ埼京線板橋 徒歩12分
東京都交通局都営三田線新板橋 徒歩9分
東京都交通局都電荒川線西ヶ原四丁目 徒歩12分
     ",－,"169,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上7階 ,50.29m2／15.21坪,2007年04月17日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,東葉ビル管理株式会社　東京営業所,"15,000円",100円／月,"50,290円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,パークアクシス滝野川,３０５,2LDK,東京都北区滝野川３－４８－１１,"東京都交通局都営三田線西巣鴨 徒歩9分
ＪＲ埼京線板橋 徒歩12分
東京都交通局都営三田線新板橋 徒歩9分
東京都交通局都電荒川線西ヶ原四丁目 徒歩12分
     ",－,"169,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上7階 ,50.29m2／15.21坪,2007年04月17日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,東葉ビル管理株式会社　東京営業所,"15,000円",100円／月,"50,290円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,パークアクシス滝野川,３０５,2LDK,東京都北区滝野川３－４８－１１,"東京都交通局都営三田線西巣鴨 徒歩9分
ＪＲ埼京線板橋 徒歩12分
東京都交通局都営三田線新板橋 徒歩9分
東京都交通局都電荒川線西ヶ原四丁目 徒歩12分
     ",－,"169,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上7階 ,50.29m2／15.21坪,2007年04月17日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,東葉ビル管理株式会社　東京営業所,"15,000円",100円／月,"50,290円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,パークアクシス駒込ＨＩＬＬＴＯＰ,４０３,2LDK+SIC+WIC,東京都北区中里３－１８－４,"ＪＲ山手線駒込 徒歩8分
ＪＲ京浜東北線田端 徒歩11分
     
     
     ",－,"190,000円／月","15,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上6階 ,56.94m2／17.22坪,2014年12月26日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,毎日興業株式会社　東京オフィス,"15,000円",100円／月,"56,940円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,パークアクシス滝野川,３０５,2LDK,東京都北区滝野川３－４８－１１,"東京都交通局都営三田線西巣鴨 徒歩9分
ＪＲ埼京線板橋 徒歩12分
東京都交通局都営三田線新板橋 徒歩9分
東京都交通局都電荒川線西ヶ原四丁目 徒歩12分
     ",－,"169,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上7階 ,50.29m2／15.21坪,2007年04月17日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,東葉ビル管理株式会社　東京営業所,"15,000円",100円／月,"50,290円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,ルフォンプログレ滝野川,８０８,2LDK,東京都北区滝野川６丁目４４番１２号,"ＪＲ埼京線板橋 徒歩8分
東京都交通局都営三田線西巣鴨 徒歩5分
     
     
     ",－,"194,000円／月","15,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上13階 ,55.23m2／16.70坪,2015年09月30日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"20,000円",100円／月,"55,230円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,ルフォンプログレ滝野川,１２０８,2LDK,東京都北区滝野川６丁目４４番１２号,"ＪＲ埼京線板橋 徒歩8分
東京都交通局都営三田線西巣鴨 徒歩5分
     
     
     ",－,"196,000円／月","15,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上13階 ,55.23m2／16.70坪,2015年09月30日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"20,000円",100円／月,"55,230円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,パークキューブ西ヶ原ステージ,１０１７,2LD･K,東京都北区西ケ原四丁目５１番３５号,"東京都交通局都営三田線西巣鴨 徒歩9分
ＪＲ山手線巣鴨 徒歩16分
東京メトロ南北線駒込 徒歩17分
東京都交通局都電荒川線西ヶ原四丁目 徒歩4分
     ",－,"197,000円／月","12,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上14階地下2階,56.01m2／16.94坪,2009年12月01日,24ヶ月,無（定期借家のため）,貸主,有,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産レジデンシャルサービス株式会社　資産マネジメント部,"15,000円",100円／月,"56,010円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ 床暖房／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,パークアクシス板橋,５０７,2LDK+WIC.+SIC,東京都北区滝野川７丁目２４番１,"ＪＲ埼京線板橋 徒歩4分
東京都交通局都営三田線西巣鴨 徒歩10分
東京都交通局都営三田線新板橋 徒歩8分
東京都交通局都電荒川線新庚申塚 徒歩12分
東武鉄道東武東上線北池袋 徒歩9分",－,"199,000円／月","12,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,54.08m2／16.35坪,2008年10月31日,24ヶ月,新賃料の1ヶ月分,貸主,有,借家人賠償責任保険を付帯した火災保険にご加入いただきます,毎日興業株式会社　東京オフィス,"15,000円",100円／月,"54,080円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,ルフォンプログレ滝野川,１２０７,2LDK,東京都北区滝野川６丁目４４番１２号,"ＪＲ埼京線板橋 徒歩8分
東京都交通局都営三田線西巣鴨 徒歩5分
     
     
     ",－,"200,000円／月","15,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上13階 ,55.21m2／16.70坪,2015年09月30日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"20,000円",100円／月,"55,210円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,ルフォンプログレ滝野川,１２０７,2LDK,東京都北区滝野川６丁目４４番１２号,"ＪＲ埼京線板橋 徒歩8分
東京都交通局都営三田線西巣鴨 徒歩5分
     
     
     ",－,"200,000円／月","15,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上13階 ,55.21m2／16.70坪,2015年09月30日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"20,000円",100円／月,"55,210円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,パークキューブ西ヶ原ステージ,５３２,3LD･K+SIC,東京都北区西ケ原四丁目５１番３５号,"東京都交通局都営三田線西巣鴨 徒歩9分
ＪＲ山手線巣鴨 徒歩16分
東京メトロ南北線駒込 徒歩17分
東京都交通局都電荒川線西ヶ原四丁目 徒歩4分
     ",－,"226,000円／月","15,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上14階地下2階,61.91m2／18.72坪,2009年12月01日,24ヶ月,無（定期借家のため）,貸主,有,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産レジデンシャルサービス株式会社　資産マネジメント部,"15,000円",100円／月,"61,910円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ 床暖房／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,ルフォンプログレ滝野川,１２０７,2LDK,東京都北区滝野川６丁目４４番１２号,"ＪＲ埼京線板橋 徒歩8分
東京都交通局都営三田線西巣鴨 徒歩5分
     
     
     ",－,"200,000円／月","15,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上13階 ,55.21m2／16.70坪,2015年09月30日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"20,000円",100円／月,"55,210円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,ルフォンプログレ滝野川,１２０７,2LDK,東京都北区滝野川６丁目４４番１２号,"ＪＲ埼京線板橋 徒歩8分
東京都交通局都営三田線西巣鴨 徒歩5分
     
     
     ",－,"200,000円／月","15,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上13階 ,55.21m2／16.70坪,2015年09月30日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"20,000円",100円／月,"55,210円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,ルフォンプログレ滝野川,１２０７,2LDK,東京都北区滝野川６丁目４４番１２号,"ＪＲ埼京線板橋 徒歩8分
東京都交通局都営三田線西巣鴨 徒歩5分
     
     
     ",－,"200,000円／月","15,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上13階 ,55.21m2／16.70坪,2015年09月30日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"20,000円",100円／月,"55,210円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,パークアクシス滝野川ラ　ブリーズ,１２０４,3LDK+DEN,東京都北区滝野川６－２１－７,"東京都交通局都営三田線西巣鴨 徒歩4分
ＪＲ埼京線板橋 徒歩9分
     
     
     ",－,"309,000円／月","18,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上17階地下1階,100.19m2／30.30坪,2014年01月30日,24ヶ月,新賃料の1ヶ月分,貸主,有,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,,"100,190円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 食器洗機／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／ グリル／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,北区,ルフォンプログレ滝野川,１２０７,2LDK,東京都北区滝野川６丁目４４番１２号,"ＪＲ埼京線板橋 徒歩8分
東京都交通局都営三田線西巣鴨 徒歩5分
     
     
     ",－,"200,000円／月","15,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上13階 ,55.21m2／16.70坪,2015年09月30日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"20,000円",100円／月,"55,210円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／給湯追い焚き／ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／グリル／ オートロック／エレベーター／
